;id;start_date ;deposit;balance;loan;loan_type;requested_amount;granted_amount;action;SM_account_number;SM_friends;SM_tags;SM_likes
377;377;2017-08-22;0;NA;1;karta kredytowa;4600;4600;0;3;569;0;0
378;378;2017-08-29;1;7480;0;;NA;NA;0;3;624;8;4
379;379;2017-11-19;1;4850;1;kredyt ratalny;500;500;0;1;66;5;8
380;380;2017-08-03;1;0;0;;NA;NA;1;2;132;2;9
381;381;2017-05-09;1;2500;0;;NA;NA;0;3;414;1;4
382;382;2017-11-21;0;NA;1;kredyt ratalny;500;500;0;3;581;0;0
383;383;2017-03-08;1;5240;0;;NA;NA;0;2;20;6;2
384;384;2017-08-15;0;NA;1;karta kredytowa;1100;1100;0;3;582;1;0
385;385;2017-06-25;1;830;0;;700;NA;0;3;605;4;2
386;386;2017-07-25;1;6920;0;;NA;NA;0;2;30;7;3
387;387;2017-04-24;0;NA;1;kredyt ratalny;500;500;0;2;102;7;2
388;388;2017-05-29;1;0;0;;NA;NA;0;3;418;0;0
389;389;2017-07-05;1;0;0;;400;NA;1;2;192;5;3
390;390;2017-03-21;1;2990;0;;NA;NA;0;2;81;4;4
391;391;2017-10-11;1;2190;0;;NA;NA;0;1;211;1;14
392;392;2017-09-18;1;0;0;;NA;NA;0;3;435;0;0
393;393;2017-06-06;1;4570;1;karta kredytowa;1200;1200;0;3;608;4;2
394;394;2017-10-24;1;6110;1;karta kredytowa;1600;1600;0;1;6;6;7
395;395;2017-04-12;1;1260;0;;NA;NA;0;4;534;2;6
396;396;2017-01-15;1;0;0;;NA;NA;0;2;100;5;1
397;397;2017-10-20;0;NA;1;karta kredytowa;3300;3300;0;3;655;0;0
398;398;2017-11-21;1;0;0;;NA;NA;0;1;161;2;58
399;399;2017-03-01;1;740;0;;NA;NA;0;3;580;3;16
400;400;2017-08-30;1;3740;1;kredyt ratalny;500;500;0;4;540;2;8
401;401;2017-08-18;0;NA;1;kredyt ratalny;800;800;0;3;601;1;22
402;402;2017-06-11;1;6690;1;kredyt ratalny;600;600;1;1;62;6;4
403;403;2017-05-10;1;9660;0;;NA;NA;0;3;468;9;2
404;404;2017-07-10;0;NA;1;kredyt ratalny;700;700;0;1;64;1;11
405;405;2017-07-04;1;950;0;;NA;NA;0;3;463;1;1
406;406;2017-09-17;1;3570;0;;NA;NA;1;1;205;3;2
407;407;2017-02-09;0;NA;1;kredyt ratalny;500;500;0;4;667;1;59
408;408;2017-12-18;0;NA;1;kredyt ratalny;1300;1170;0;2;79;60;3
409;409;2017-02-17;1;0;0;;NA;NA;0;1;196;1;3
410;410;2017-10-03;0;NA;1;karta kredytowa;3500;3500;0;3;419;3;12
411;411;2017-09-01;1;1210;0;;NA;NA;0;1;24;1;5
412;412;2017-02-25;1;2280;0;;NA;NA;0;3;620;2;3
413;413;2017-04-25;1;840;0;;NA;NA;0;2;59;0;0
414;414;2017-05-26;0;NA;1;karta kredytowa;1200;1200;0;3;672;3;0
415;415;2017-06-13;1;5640;0;;NA;NA;0;1;149;4;0
416;416;2017-04-09;0;NA;1;karta kredytowa;2400;2400;0;3;607;2;3
417;417;2017-01-22;0;NA;1;kredyt ratalny;1100;880;0;2;330;0;0
418;418;2017-11-04;1;3880;0;;2400;NA;0;3;606;5;1
419;419;2017-09-14;0;NA;1;karta kredytowa;1600;1600;0;3;525;0;0
420;420;2017-03-05;0;NA;1;kredyt ratalny;500;500;0;2;191;8;3
421;421;2017-08-27;0;NA;1;karta kredytowa;2300;2300;0;3;493;0;0
422;422;2017-08-06;1;5920;1;kredyt ratalny;500;500;1;2;122;5;0
423;423;2017-06-27;1;1240;0;;NA;NA;0;3;551;2;1
424;424;2017-08-18;1;2920;0;;3500;NA;0;3;601;2;4
425;425;2017-05-20;0;NA;1;kredyt ratalny;700;700;0;3;496;1;1
426;426;2017-02-25;1;1170;1;karta kredytowa;5200;5200;0;3;456;1;2
427;427;2017-11-13;0;NA;1;karta kredytowa;1100;1100;0;4;409;0;0
428;428;2017-09-20;0;NA;1;kredyt ratalny;1900;1710;0;3;601;0;0
429;429;2017-11-11;1;6300;0;;NA;NA;0;3;477;7;3
430;430;2017-08-21;1;870;0;;NA;NA;0;3;681;1;8
431;431;2017-09-02;1;0;0;;NA;NA;1;1;109;9;3
432;432;2017-10-15;1;1810;0;;NA;NA;0;2;232;2;17
433;433;2017-06-16;0;NA;1;kredyt ratalny;500;500;0;2;87;0;0
434;434;2017-03-27;1;1790;0;;NA;NA;1;2;173;2;1
435;435;2017-10-18;1;530;0;;NA;NA;1;2;42;0;0
436;436;2017-12-14;1;0;0;;NA;NA;0;3;472;0;0
437;437;2017-05-29;1;7200;0;;NA;NA;0;3;516;7;3
438;438;2017-05-20;1;2170;0;;NA;NA;0;2;167;1;5
439;439;2017-11-10;1;3830;1;karta kredytowa;1000;1000;0;3;466;3;6
440;440;2017-10-08;1;1320;0;;NA;NA;0;2;266;1;1
441;441;2017-07-17;1;810;0;;NA;NA;0;3;467;1;6
442;442;2017-11-24;1;0;0;;NA;NA;0;3;402;4;5
443;443;2017-12-08;1;1210;0;;NA;NA;0;3;488;1;10
444;444;2017-07-26;0;NA;1;kredyt ratalny;1400;1120;0;3;399;0;0
445;445;2017-08-09;1;600;1;kredyt ratalny;700;700;0;1;181;1;2
446;446;2017-03-16;0;NA;1;kredyt ratalny;900;900;0;4;599;2;1
447;447;2017-07-04;1;2860;0;;NA;NA;0;4;567;3;7
448;448;2017-11-28;1;6920;0;;NA;NA;1;1;80;8;1
449;449;2017-06-22;1;0;0;;500;NA;0;1;277;0;0
450;450;2017-06-02;1;3280;1;karta kredytowa;6000;6000;0;1;102;2;3
451;451;2017-07-28;1;6350;0;;NA;NA;0;1;190;6;12
452;452;2017-02-12;1;0;0;;NA;NA;0;1;279;0;0
453;453;2017-06-24;1;0;0;;NA;NA;1;1;5;0;0
454;454;2017-06-29;1;2040;0;;NA;NA;0;2;257;1;7
455;455;2017-02-10;1;0;0;;NA;NA;0;1;198;0;0
456;456;2017-04-21;1;3540;0;;400;NA;0;3;527;0;0
457;457;2017-02-13;1;6080;0;;NA;NA;1;1;142;5;7
458;458;2017-10-28;1;2270;0;;NA;NA;0;2;13;3;0
459;459;2017-02-16;1;4640;0;;NA;NA;0;3;430;3;2
460;460;2017-10-14;1;3990;0;;NA;NA;0;2;140;3;1
461;461;2017-04-15;1;940;1;kredyt ratalny;600;600;0;2;55;0;0
462;462;2017-12-04;1;3350;0;;NA;NA;1;2;148;4;2
463;463;2017-12-29;1;0;0;;NA;NA;0;2;115;1;1
464;464;2017-04-15;1;2610;1;kredyt ratalny;500;500;0;3;522;2;0
465;465;2017-06-25;1;2780;0;;NA;NA;1;2;159;0;0
466;466;2017-06-16;1;0;0;;NA;NA;0;2;15;0;0
467;467;2017-11-25;1;0;0;;NA;NA;0;3;613;0;0
468;468;2017-07-12;0;NA;1;kredyt ratalny;400;400;0;1;114;5;3
469;469;2017-07-12;1;930;1;kredyt ratalny;400;400;0;3;577;1;7
470;470;2017-07-25;1;170;0;;NA;NA;0;1;86;0;0
471;471;2017-12-13;1;0;0;;NA;NA;0;1;191;2;0
472;472;2017-12-02;1;2700;0;;NA;NA;0;3;468;0;0
473;473;2017-09-03;1;0;0;;NA;NA;0;2;178;1;1
474;474;2017-06-17;1;2190;1;kredyt ratalny;800;800;0;3;579;2;5
475;475;2017-12-08;1;3030;0;;2200;NA;0;3;504;4;0
476;476;2017-10-24;1;500;0;;5100;NA;0;2;161;0;0
477;477;2017-01-22;1;1520;1;kredyt ratalny;400;400;0;3;612;4;2
478;478;2017-12-09;1;3780;0;;NA;NA;0;2;203;3;20
479;479;2017-11-05;1;2420;0;;NA;NA;1;2;69;2;1
480;480;2017-02-17;1;440;1;kredyt ratalny;700;700;0;1;127;0;0
481;481;2017-11-16;1;580;1;limit w koncie;3000;2700;0;2;71;1;4
482;482;2017-07-23;1;2480;0;;NA;NA;0;3;447;3;3
483;483;2017-07-11;1;1390;1;karta kredytowa;3900;3900;0;3;413;1;3
484;484;2017-01-28;0;NA;1;kredyt ratalny;2200;1760;0;3;482;1;4
485;485;2017-03-30;1;1030;0;;NA;NA;1;2;166;1;3
486;486;2017-10-07;1;0;0;;NA;NA;0;1;7;1;8
487;487;2017-07-14;1;1980;1;kredyt ratalny;300;300;0;1;47;3;4
488;488;2017-05-04;1;0;0;;NA;NA;0;3;477;0;0
489;489;2017-07-08;1;4420;0;;NA;NA;0;3;511;4;0
490;490;2017-12-18;1;3050;1;kredyt ratalny;900;900;0;4;592;2;6
491;491;2017-05-08;1;2820;0;;NA;NA;0;3;484;3;7
492;492;2017-10-17;0;NA;1;kredyt ratalny;500;500;0;4;510;1;4
493;493;2017-10-28;0;NA;1;kredyt ratalny;300;300;0;3;572;0;0
494;494;2017-06-07;1;0;0;;NA;NA;0;3;369;0;0
495;495;2017-04-13;0;NA;1;karta kredytowa;2000;2000;0;1;152;0;0
496;496;2017-01-24;1;0;0;;NA;NA;0;2;36;0;0
497;497;2017-07-08;1;480;0;;NA;NA;0;3;586;0;0
498;498;2017-11-21;1;2350;0;;NA;NA;0;1;269;0;0
499;499;2017-12-18;0;NA;1;kredyt ratalny;2800;2240;0;1;153;5;4
500;500;2017-11-08;0;NA;1;kredyt ratalny;500;500;0;4;569;0;0
501;501;2017-06-15;1;2260;0;;NA;NA;0;3;553;0;0
502;502;2017-08-08;1;1670;1;kredyt ratalny;500;500;0;2;62;10;10
503;503;2017-08-28;1;1630;0;;NA;NA;0;2;39;1;4
504;504;2017-08-31;0;NA;1;karta kredytowa;3400;3400;0;4;624;0;0
505;505;2017-11-07;0;NA;1;kredyt ratalny;500;500;0;1;238;1;2
506;506;2017-03-26;1;2360;0;;NA;NA;0;3;526;2;4
507;507;2017-12-14;1;8120;0;;NA;NA;1;2;232;8;8
508;508;2017-08-10;1;1880;0;;NA;NA;0;3;516;2;3
509;509;2017-11-25;1;150;0;;NA;NA;0;4;576;0;0
510;510;2017-08-28;1;4090;0;;NA;NA;0;4;556;6;6
511;511;2017-12-18;1;0;0;;1300;NA;0;3;587;0;0
512;512;2017-02-25;1;2500;0;;NA;NA;1;2;166;3;22
513;513;2017-09-28;1;2810;0;;NA;NA;0;4;486;3;6
514;514;2017-06-03;1;3910;0;;NA;NA;0;2;75;2;0
515;515;2017-07-12;1;0;0;;1100;NA;0;2;105;2;7
516;516;2017-07-21;1;4080;0;;NA;NA;0;3;498;3;5
517;517;2017-12-29;1;4540;0;;NA;NA;1;1;215;6;4
518;518;2017-12-16;0;NA;1;karta kredytowa;1900;1900;0;4;605;1;1
519;519;2017-04-05;1;0;0;;NA;NA;0;3;663;0;0
520;520;2017-06-16;1;5930;0;;400;NA;0;3;588;6;2
521;521;2017-09-23;0;NA;1;kredyt ratalny;2800;2520;0;4;470;1;3
522;522;2017-03-13;1;0;0;;NA;NA;0;2;56;1;2
523;523;2017-01-09;1;2900;0;;NA;NA;0;4;507;3;1
524;524;2017-12-13;1;2330;1;karta kredytowa;2500;2500;1;2;28;2;6
525;525;2017-10-30;1;4200;0;;NA;NA;0;1;98;1;3
526;526;2017-06-18;0;NA;1;karta kredytowa;4300;4300;0;3;502;0;0
527;527;2017-11-21;0;NA;1;kredyt ratalny;500;500;0;3;637;4;9
528;528;2017-12-22;0;NA;1;karta kredytowa;1800;1800;0;2;24;0;0
529;529;2017-05-18;1;650;0;;NA;NA;0;3;568;18;6
530;530;2017-07-20;1;770;0;;NA;NA;0;3;727;3;5
531;531;2017-12-28;0;NA;1;karta kredytowa;7100;7100;0;2;203;0;0
532;532;2017-05-31;1;6670;0;;NA;NA;0;1;199;7;1
533;533;2017-06-30;0;NA;1;kredyt ratalny;900;900;0;4;508;0;0
534;534;2017-02-10;0;NA;1;kredyt ratalny;1100;990;0;4;709;1;3
535;535;2017-08-04;1;0;0;;NA;NA;1;1;68;0;0
536;536;2017-07-17;1;0;0;;NA;NA;0;4;452;0;0
537;537;2017-09-05;1;2630;1;limit w koncie;3400;3400;1;2;34;0;0
538;538;2017-10-06;1;0;0;;1200;NA;0;1;68;1;1
539;539;2017-11-03;0;NA;1;karta kredytowa;5600;5600;0;4;571;3;3
540;540;2017-09-30;0;NA;1;karta kredytowa;1000;1000;1;2;280;2;65
541;541;2017-05-03;1;6180;0;;NA;NA;0;4;467;6;5
542;542;2017-05-28;0;NA;1;karta kredytowa;2000;2000;0;3;482;0;0
543;543;2017-10-08;1;3930;0;;NA;NA;0;3;386;5;3
544;544;2017-10-23;1;3290;1;kredyt ratalny;800;800;0;3;606;4;3
545;545;2017-04-02;1;6350;1;limit w koncie;3800;3800;1;2;239;6;5
546;546;2017-01-21;1;0;0;;NA;NA;0;3;497;1;37
547;547;2017-07-11;1;4200;1;limit w koncie;1200;1200;0;2;141;3;8
548;548;2017-03-31;1;410;1;kredyt ratalny;700;700;0;3;312;1;3
549;549;2017-09-15;1;3110;0;;NA;NA;0;1;14;2;12
550;550;2017-05-22;1;1770;0;;NA;NA;0;2;108;2;11
551;551;2017-03-25;1;2220;0;;3800;NA;0;3;522;1;3
552;552;2017-11-14;1;470;0;;NA;NA;1;1;275;0;0
553;553;2017-10-28;1;5920;0;;NA;NA;1;2;59;4;2
554;554;2017-03-09;1;2240;0;;NA;NA;0;3;485;1;7
555;555;2017-04-08;1;0;0;;700;NA;0;3;437;8;1
556;556;2017-08-28;1;0;0;;NA;NA;0;3;523;0;0
557;557;2017-10-06;1;1730;0;;NA;NA;0;1;176;4;1
558;558;2017-04-26;1;0;0;;1500;NA;0;2;82;0;0
559;559;2017-12-24;1;3200;0;;NA;NA;0;4;428;2;1
560;560;2017-05-22;1;1550;0;;NA;NA;0;2;113;35;1
561;561;2017-08-01;1;5890;1;karta kredytowa;3500;3500;0;3;492;6;10
562;562;2017-10-29;1;930;0;;NA;NA;0;4;532;3;3
563;563;2017-02-01;1;0;1;karta kredytowa;4100;4100;0;2;197;1;4
564;564;2017-04-20;1;0;0;;2400;NA;0;2;263;0;0
565;565;2017-05-07;1;2170;1;kredyt ratalny;700;700;0;3;464;0;0
566;566;2017-05-18;1;0;0;;NA;NA;0;2;67;3;17
567;567;2017-07-01;1;3570;0;;800;NA;0;3;416;5;1
568;568;2017-02-03;1;1370;0;;NA;NA;0;2;109;1;10
569;569;2017-11-09;1;6550;0;;NA;NA;1;2;66;6;2
570;570;2017-04-26;1;2710;0;;NA;NA;0;2;53;1;12
571;571;2017-02-28;1;5330;0;;NA;NA;0;3;542;5;3
572;572;2017-12-13;1;5370;0;;NA;NA;0;3;453;4;12
573;573;2017-07-29;1;190;0;;500;NA;0;2;103;8;195
574;574;2017-08-29;0;NA;1;karta kredytowa;1600;1600;0;4;615;1;2
575;575;2017-10-27;1;1250;0;;NA;NA;0;2;202;3;1
576;576;2017-09-18;1;1980;0;;NA;NA;0;2;67;2;1
577;577;2017-07-02;1;1330;0;;NA;NA;0;2;50;1;1
578;578;2017-10-10;0;NA;1;karta kredytowa;1100;1100;0;1;186;0;0
579;579;2017-08-08;1;0;0;;1200;NA;0;4;445;0;0
580;580;2017-03-15;0;NA;1;karta kredytowa;2100;2100;1;1;241;1;3
581;581;2017-11-25;1;2620;0;;NA;NA;0;3;459;4;1
582;582;2017-04-29;1;2730;0;;NA;NA;1;2;8;2;3
583;583;2017-09-01;0;NA;1;karta kredytowa;1500;1500;1;2;65;4;5
584;584;2017-03-31;1;520;0;;NA;NA;0;2;18;3;2
585;585;2017-02-08;1;2910;0;;NA;NA;0;1;140;2;2
586;586;2017-12-03;0;NA;1;karta kredytowa;1100;1100;0;1;30;2;2
587;587;2017-11-16;1;3360;0;;NA;NA;0;3;421;3;5
588;588;2017-09-17;0;NA;1;karta kredytowa;2500;2500;0;2;99;0;0
589;589;2017-05-17;0;NA;1;karta kredytowa;3600;3600;0;1;351;0;0
590;590;2017-04-17;1;1570;0;;NA;NA;0;2;76;2;4
591;591;2017-08-29;0;NA;1;kredyt ratalny;3100;2480;0;3;502;0;0
592;592;2017-12-24;1;1470;0;;NA;NA;0;1;190;1;0
593;593;2017-09-30;1;4170;0;;NA;NA;1;1;379;3;2
594;594;2017-10-20;1;690;1;limit w koncie;4600;4600;1;2;114;1;9
595;595;2017-08-07;1;5060;1;karta kredytowa;1300;1300;0;3;488;4;2
596;596;2017-05-26;1;180;0;;NA;NA;0;1;168;1;1
597;597;2017-12-02;1;3000;1;karta kredytowa;2100;2100;0;1;101;2;5
598;598;2017-07-07;1;0;0;;2000;NA;0;2;109;0;0
599;599;2017-04-08;1;0;0;;NA;NA;0;1;51;0;0
600;600;2017-03-26;0;NA;1;kredyt ratalny;600;600;1;2;210;2;3
601;601;2017-08-31;1;2000;0;;NA;NA;0;3;568;4;3
602;602;2017-02-22;1;2430;0;;NA;NA;0;1;112;3;2
603;603;2017-03-03;1;0;0;;NA;NA;0;4;560;0;0
604;604;2017-04-22;1;0;0;;NA;NA;0;1;9;0;0
605;605;2017-11-26;1;540;0;;NA;NA;0;2;133;1;4
606;606;2017-03-05;1;1230;0;;NA;NA;0;1;204;1;4
607;607;2017-02-11;0;NA;1;karta kredytowa;1400;1400;0;3;612;0;0
608;608;2017-07-13;1;5410;0;;NA;NA;0;2;92;5;1
609;609;2017-08-02;1;6470;0;;NA;NA;0;3;527;7;4
610;610;2017-06-28;1;0;0;;900;NA;0;3;484;0;0
611;611;2017-04-15;1;4310;0;;NA;NA;1;2;134;4;0
612;612;2017-06-06;0;NA;1;kredyt ratalny;800;800;0;3;681;0;0
613;613;2017-03-27;0;NA;1;karta kredytowa;1300;1300;0;3;398;1;1
614;614;2017-09-22;1;2840;0;;NA;NA;0;3;686;3;7
615;615;2017-11-25;1;1630;0;;NA;NA;0;3;536;2;10
616;616;2017-08-24;1;8960;0;;NA;NA;0;3;634;8;4
617;617;2017-04-13;0;NA;1;kredyt ratalny;1200;1080;1;1;81;5;2
618;618;2017-04-21;1;1410;0;;NA;NA;0;3;548;2;0
619;619;2017-09-02;1;2950;0;;NA;NA;0;3;436;2;3
620;620;2017-06-10;1;4130;0;;NA;NA;1;1;80;4;4
621;621;2017-09-10;0;NA;1;kredyt ratalny;500;500;0;2;76;3;0
622;622;2017-05-24;1;410;0;;NA;NA;0;4;542;0;0
623;623;2017-07-19;0;NA;1;kredyt ratalny;600;600;0;4;489;2;3
624;624;2017-10-06;1;3880;0;;NA;NA;0;3;508;4;10
625;625;2017-09-27;0;NA;1;karta kredytowa;1000;1000;0;2;39;0;0
626;626;2017-08-17;1;130;0;;NA;NA;0;3;524;0;0
627;627;2017-09-03;1;0;0;;NA;NA;0;1;30;0;0
628;628;2017-01-29;0;NA;1;kredyt ratalny;500;500;0;2;47;1;3
629;629;2017-06-20;1;2730;0;;NA;NA;0;1;169;2;9
630;630;2017-11-08;0;NA;1;kredyt ratalny;600;600;0;3;666;6;4
631;631;2017-08-19;0;NA;1;karta kredytowa;2400;2400;0;4;610;0;0
632;632;2017-03-04;0;NA;1;kredyt ratalny;400;400;0;3;522;0;0
633;633;2017-06-25;0;NA;1;karta kredytowa;1100;1100;1;1;87;2;6
634;634;2017-09-22;1;3380;0;;NA;NA;0;3;443;2;7
635;635;2017-06-24;0;NA;1;karta kredytowa;2100;2100;0;3;506;1;1
636;636;2017-05-05;0;NA;1;kredyt ratalny;500;500;0;3;561;7;6
637;637;2017-09-30;0;NA;1;kredyt ratalny;400;400;0;3;585;0;0
638;638;2017-07-17;1;2360;0;;NA;NA;0;2;114;1;3
639;639;2017-08-13;1;3950;0;;NA;NA;0;3;469;2;3
640;640;2017-09-19;0;NA;1;karta kredytowa;1000;1000;0;3;485;1;5
641;641;2017-12-18;0;NA;1;kredyt ratalny;600;600;0;3;562;2;3
642;642;2017-05-06;1;0;0;;NA;NA;0;2;112;0;0
643;643;2017-10-14;1;0;0;;NA;NA;0;3;534;0;0
644;644;2017-04-12;1;2720;0;;NA;NA;0;1;199;1;2
645;645;2017-12-30;1;3800;0;;NA;NA;1;2;239;4;3
646;646;2017-04-26;1;3420;0;;NA;NA;0;2;174;0;0
647;647;2017-10-28;1;4320;0;;NA;NA;1;2;228;3;3
648;648;2017-07-12;1;0;0;;NA;NA;0;3;821;0;0
649;649;2017-05-03;1;520;1;karta kredytowa;2200;2200;0;3;494;0;0
650;650;2017-09-13;1;2120;0;;NA;NA;0;1;177;0;0
651;651;2017-01-18;1;0;0;;NA;NA;0;2;175;22;5
652;652;2017-07-13;0;NA;1;karta kredytowa;5900;5900;0;1;37;1;4
653;653;2017-12-28;1;60;0;;2500;NA;0;2;161;0;0
654;654;2017-04-27;0;NA;1;karta kredytowa;8200;8200;0;1;57;1;0
655;655;2017-01-17;1;4450;0;;4400;NA;1;2;83;4;4
656;656;2017-04-14;1;1160;0;;NA;NA;0;3;609;2;21
657;657;2017-07-01;1;4360;1;limit w koncie;1500;1500;0;3;508;2;3
658;658;2017-07-04;1;2370;1;kredyt ratalny;500;500;0;3;541;2;1
659;659;2017-11-18;0;NA;1;karta kredytowa;5700;5700;0;2;137;0;0
660;660;2017-05-31;1;6790;1;limit w koncie;2200;2200;0;3;512;6;5
661;661;2017-10-24;1;2990;0;;NA;NA;1;1;248;2;6
662;662;2017-05-03;1;3150;0;;NA;NA;0;2;163;2;2
663;663;2017-03-04;1;850;0;;NA;NA;0;2;79;1;15
664;664;2017-05-18;1;3520;0;;NA;NA;0;3;497;2;4
665;665;2017-11-19;1;410;0;;NA;NA;0;2;96;0;0
666;666;2017-06-03;0;NA;1;karta kredytowa;5000;4000;0;1;96;1;3
667;667;2017-09-07;1;5870;0;;NA;NA;0;2;176;6;2
668;668;2017-09-24;1;5520;0;;NA;NA;0;4;388;4;0
669;669;2017-04-28;0;NA;1;kredyt ratalny;3200;2560;0;3;546;13;4
670;670;2017-07-29;1;4500;0;;1600;NA;0;2;69;4;6
671;671;2017-10-18;1;0;0;;NA;NA;0;1;85;0;0
672;672;2017-10-11;1;4540;0;;NA;NA;0;3;579;4;3
673;673;2017-06-17;1;0;1;kredyt ratalny;400;400;0;3;412;0;0
674;674;2017-06-25;1;0;0;;1900;NA;0;2;40;0;0
675;675;2017-06-05;1;6280;0;;NA;NA;0;1;77;5;1
676;676;2017-09-22;1;1080;0;;NA;NA;0;3;548;1;1
677;677;2017-05-28;1;8720;0;;NA;NA;1;2;173;8;2
678;678;2017-11-10;1;470;0;;NA;NA;1;3;532;1;3
679;679;2017-06-08;1;450;1;kredyt ratalny;600;600;1;1;209;2;264
680;680;2017-11-08;0;NA;1;karta kredytowa;3100;3100;1;1;303;5;2
681;681;2017-07-02;1;5020;0;;NA;NA;0;2;269;3;3
682;682;2017-11-14;1;4070;1;karta kredytowa;1000;1000;0;3;559;3;8
683;683;2017-01-04;1;240;1;limit w koncie;1300;1300;1;1;132;0;0
684;684;2017-08-24;1;1500;0;;NA;NA;0;2;198;2;2
685;685;2017-11-27;1;0;0;;NA;NA;0;2;149;0;0
686;686;2017-11-10;1;6600;0;;NA;NA;0;1;102;7;6
687;687;2017-05-30;1;1400;0;;NA;NA;0;3;392;1;3
688;688;2017-07-23;1;3220;0;;NA;NA;0;3;622;3;2
689;689;2017-06-05;1;0;1;karta kredytowa;1300;1300;0;1;78;0;0
690;690;2017-06-25;1;0;0;;NA;NA;0;3;354;0;0
691;691;2017-09-21;1;720;0;;NA;NA;1;2;57;0;0
692;692;2017-03-23;1;3390;0;;800;NA;1;2;74;3;2
693;693;2017-05-28;0;NA;1;kredyt ratalny;700;700;0;2;370;3;25
694;694;2017-04-26;1;3420;1;kredyt ratalny;400;400;1;2;6;3;2
695;695;2017-07-17;1;1860;0;;NA;NA;0;3;471;2;3
696;696;2017-03-08;1;1750;0;;NA;NA;0;3;522;6;2
697;697;2017-02-18;1;0;0;;NA;NA;0;2;241;0;0
698;698;2017-12-01;1;0;1;kredyt ratalny;600;600;0;4;613;0;0
699;699;2017-08-17;1;0;0;;NA;NA;0;3;353;0;0
700;700;2017-07-07;1;2060;1;limit w koncie;1600;1600;0;4;598;2;2
701;701;2017-03-23;0;NA;1;karta kredytowa;1200;1200;0;2;39;1;4
702;702;2017-08-06;1;2230;1;kredyt ratalny;400;400;0;4;651;1;2
703;703;2017-10-30;1;0;0;;NA;NA;0;1;97;3;1
704;704;2017-03-11;1;0;0;;NA;NA;0;2;121;0;0
705;705;2017-04-14;1;0;0;;NA;NA;0;3;362;38;3
706;706;2017-09-20;0;NA;1;karta kredytowa;3200;3200;0;3;454;2;4
707;707;2017-01-07;1;0;0;;NA;NA;0;3;526;0;0
708;708;2017-11-05;1;2460;0;;NA;NA;1;1;75;2;3
709;709;2017-09-08;1;3190;0;;NA;NA;0;2;156;2;2
710;710;2017-08-22;1;8870;0;;NA;NA;0;4;441;7;3
711;711;2017-02-08;0;NA;1;karta kredytowa;2500;2500;0;2;152;0;0
712;712;2017-05-25;1;1040;0;;NA;NA;0;3;643;3;6
713;713;2017-09-29;1;5740;0;;NA;NA;0;1;82;6;7
714;714;2017-07-20;0;NA;1;karta kredytowa;2100;2100;0;4;559;0;0
715;715;2017-02-11;0;NA;1;kredyt ratalny;500;500;0;2;94;2;3
716;716;2017-02-05;1;2500;0;;NA;NA;0;3;748;1;0
717;717;2017-02-22;1;5470;1;kredyt ratalny;900;900;0;2;256;4;1
718;718;2017-09-24;0;NA;1;kredyt ratalny;1200;1080;0;1;102;0;0
719;719;2017-12-30;1;0;0;;1500;NA;0;2;232;2;21
720;720;2017-08-24;1;0;0;;NA;NA;0;1;224;0;0
721;721;2017-02-27;1;0;1;karta kredytowa;3000;3000;1;1;189;2;1
722;722;2017-10-12;1;1610;1;limit w koncie;2100;2100;0;1;105;1;5
723;723;2017-03-30;1;3420;0;;NA;NA;0;3;496;3;0
724;724;2017-02-10;1;6700;0;;NA;NA;0;1;26;7;4
725;725;2017-08-20;1;610;0;;NA;NA;0;3;530;3;4
726;726;2017-11-09;1;0;0;;NA;NA;0;3;536;0;0
727;727;2017-03-06;0;NA;1;karta kredytowa;1500;1500;1;2;30;43;5
728;728;2017-07-22;0;NA;1;karta kredytowa;1500;1500;0;3;627;0;0
729;729;2017-04-29;1;4470;0;;NA;NA;0;3;554;5;1
730;730;2017-05-29;0;NA;1;kredyt ratalny;700;700;0;3;559;0;0
731;731;2017-06-04;1;1910;0;;NA;NA;0;3;541;8;0
732;732;2017-04-05;1;570;0;;NA;NA;0;3;476;9;2
733;733;2017-02-20;1;1320;0;;NA;NA;0;3;482;5;2
734;734;2017-04-13;1;2640;0;;NA;NA;0;2;232;3;3
735;735;2017-05-09;0;NA;1;karta kredytowa;2000;2000;0;3;488;5;1
736;736;2017-01-23;1;1870;0;;1700;NA;0;1;85;1;3
737;737;2017-07-04;1;1030;0;;NA;NA;0;1;70;1;1
738;738;2017-09-25;1;2960;0;;NA;NA;0;4;564;2;0
739;739;2017-10-29;1;2690;0;;NA;NA;0;3;519;2;1
740;740;2017-03-14;1;6980;0;;NA;NA;0;1;53;9;2
741;741;2017-06-25;0;NA;1;karta kredytowa;2400;2400;0;3;567;5;32
742;742;2017-11-07;1;2030;0;;NA;NA;0;3;514;0;0
743;743;2017-10-16;1;2440;0;;1800;NA;1;1;234;2;3
744;744;2017-06-23;1;0;0;;NA;NA;0;2;151;12;0
745;745;2017-08-30;0;NA;1;kredyt ratalny;1100;880;0;2;198;2;4
746;746;2017-05-10;1;1490;0;;NA;NA;0;4;637;5;2
747;747;2017-05-25;1;6080;0;;NA;NA;0;3;475;7;5
748;748;2017-09-12;1;2450;1;limit w koncie;2800;2800;0;3;443;2;2
749;749;2017-02-13;1;0;1;limit w koncie;1400;1400;0;3;485;8;2
750;750;2017-10-17;1;780;1;limit w koncie;2000;2000;0;2;202;1;30
751;751;2017-10-18;1;2140;0;;NA;NA;0;3;548;1;5
